Date,Low,High,Open,Close,Volume BTC
2018-01-05 12:00:00,13336.11,13590.0,13534.35,13551.5,269.12259208
2018-01-05 13:00:00,13400.0,13565.0,13555.0,13469.34,211.70436604
2018-01-05 14:00:00,13437.73,13680.99,13469.34,13664.74,176.40292042
2018-01-05 15:00:00,13540.89,13700.0,13661.24,13688.0,181.69378361
2018-01-05 16:00:00,13616.1,13688.0,13687.81,13653.05,140.60234217
2018-01-05 17:00:00,13653.04,13899.99,13653.05,13865.66,293.14005811
2018-01-05 18:00:00,13724.4,13994.0,13865.59,13955.79,318.99376336
2018-01-05 19:00:00,13897.2,13996.0,13955.8,13960.0,231.68892766
2018-01-05 20:00:00,13738.29,13960.0,13960.0,13862.43,182.66901143
2018-01-05 21:00:00,13811.0,13950.0,13862.44,13950.0,111.20117534
2018-01-05 22:00:00,13950.0,14399.99,13950.0,14216.82,423.00259871
2018-01-05 23:00:00,14216.81,14440.0,14216.82,14378.98,212.8094989
2018-01-06 00:00:00,14210.0,14450.0,14378.98,14300.0,149.15277795
2018-01-06 01:00:00,14019.01,14333.87,14299.99,14232.0,160.52133661
2018-01-06 02:00:00,14197.43,14299.26,14232.0,14255.0,57.93872818
2018-01-06 03:00:00,13756.0,14255.0,14255.0,13756.0,171.86628876
2018-01-06 04:00:00,13750.0,14053.0,13756.01,13750.0,53.95516754
2018-01-06 05:00:00,13659.0,13779.1,13750.0,13779.1,54.48926385
2018-01-06 06:00:00,13659.03,13971.89,13779.09,13784.19,48.21242125
2018-01-06 07:00:00,13770.8,13914.94,13784.19,13841.64,53.49449105
2018-01-06 08:00:00,13684.75,13841.64,13841.64,13805.01,65.05720493
2018-01-06 09:00:00,13716.01,13895.0,13805.01,13716.01,73.38536681
2018-01-06 10:00:00,13681.0,13758.35,13716.01,13681.01,95.77103931
2018-01-06 11:00:00,13660.0,13949.34,13681.0,13943.35,113.51745598
2018-01-06 12:00:00,13800.0,13958.19,13946.05,13815.68,123.5896231
2018-01-06 13:00:00,13702.0,13830.0,13814.19,13702.31,116.6321793
2018-01-06 14:00:00,13692.0,13783.0,13705.02,13737.02,95.42327976
2018-01-06 15:00:00,13701.99,13892.0,13737.02,13827.0,91.97893937
2018-01-06 16:00:00,13805.72,13937.7,13826.99,13898.98,78.23425783
2018-01-06 17:00:00,13885.0,14146.62,13898.99,14116.04,119.03342026
2018-01-06 18:00:00,13998.42,14134.79,14110.06,14134.75,94.91904122
2018-01-06 19:00:00,14026.99,14214.93,14134.75,14050.0,115.39356509
2018-01-06 20:00:00,13960.8,14090.0,14050.0,13975.49,75.55503081
2018-01-06 21:00:00,13975.48,14175.1,13975.48,14150.0,74.65237534
2018-01-06 22:00:00,14018.12,14150.01,14150.01,14066.0,57.69659415
2018-01-06 23:00:00,14065.99,14298.0,14065.99,14184.0,175.55707558
2018-01-07 00:00:00,14183.88,14248.0,14184.06,14229.99,67.49816908
2018-01-07 01:00:00,14120.05,14240.0,14230.0,14164.7,58.58358699
2018-01-07 02:00:00,14068.03,14173.67,14164.71,14114.35,44.49470472
2018-01-07 03:00:00,13990.0,14114.35,14114.34,13990.0,28.74638749
2018-01-07 04:00:00,13777.71,13990.01,13990.01,13794.47,65.38666142
2018-01-07 05:00:00,13750.01,13819.63,13794.46,13752.05,40.9879856
2018-01-07 06:00:00,13700.01,13913.55,13752.04,13700.01,78.45805659
2018-01-07 07:00:00,13680.0,13700.02,13700.01,13697.19,69.76243369
2018-01-07 08:00:00,13680.0,13855.0,13697.19,13846.2,62.29059322
2018-01-07 09:00:00,13846.2,14022.01,13846.2,13911.02,80.26068056
2018-01-07 10:00:00,13800.16,13944.0,13911.03,13860.35,89.65280329
2018-01-07 11:00:00,13860.35,13950.0,13860.36,13912.09,86.00931135
2018-01-07 12:00:00,13899.0,13949.98,13912.09,13899.01,71.65689416
2018-01-07 13:00:00,13800.0,13899.0,13899.0,13810.02,91.11881228
2018-01-07 14:00:00,13732.3,13870.0,13810.03,13769.61,80.39062759
2018-01-07 15:00:00,13762.8,13855.38,13780.39,13838.34,71.14660433
2018-01-07 16:00:00,13732.0,13839.99,13839.81,13732.0,76.08099422
2018-01-07 17:00:00,13400.0,13732.01,13732.0,13470.46,228.68550799
2018-01-07 18:00:00,13221.4,13581.54,13470.46,13370.0,224.78455569
2018-01-07 19:00:00,13160.01,13480.0,13370.0,13469.64,248.59809409
2018-01-07 20:00:00,13405.28,13546.51,13469.64,13413.27,132.58769396
2018-01-07 21:00:00,13280.01,13475.0,13413.27,13465.1,94.82615605
2018-01-07 22:00:00,13454.45,13596.44,13469.97,13478.7,96.44699005
2018-01-07 23:00:00,13478.7,13643.05,13478.7,13571.4,82.87063639
2018-01-08 00:00:00,13336.49,13607.89,13571.4,13358.06,61.22508614
2018-01-08 01:00:00,12830.0,13374.64,13360.31,12856.01,266.78173052
2018-01-08 02:00:00,12800.0,13018.57,12856.01,12936.5,103.69167248
2018-01-08 03:00:00,12801.0,13104.22,12936.5,12970.9,65.59338425
2018-01-08 04:00:00,12700.0,12989.05,12970.91,12733.49,63.13173262
2018-01-08 05:00:00,12600.0,12857.4,12733.49,12646.58,59.57614708
2018-01-08 06:00:00,12642.9,13031.42,12646.58,12925.64,57.93787249
2018-01-08 07:00:00,12830.0,13086.03,12924.28,12885.5,99.19476077
2018-01-08 08:00:00,12852.0,13218.7,12885.49,13210.34,108.65609201
2018-01-08 09:00:00,12908.48,13328.0,13210.39,12924.99,163.66570282
2018-01-08 10:00:00,12701.1,12999.2,12925.0,12720.91,239.44463188
2018-01-08 11:00:00,12600.0,12800.0,12726.27,12680.0,313.37474859
2018-01-08 12:00:00,12679.99,13040.49,12680.0,13029.06,183.4141054
2018-01-08 13:00:00,12837.41,13085.0,13029.22,13012.44,155.61513793
2018-01-08 14:00:00,12536.66,13050.0,13011.61,12727.7,346.96608537
2018-01-08 15:00:00,12316.0,12740.09,12727.7,12390.56,382.02809231
2018-01-08 16:00:00,11888.0,12738.0,12390.55,12599.99,726.64964461
2018-01-08 17:00:00,12551.12,12843.4,12561.08,12775.0,317.24943742
2018-01-08 18:00:00,12500.0,12827.19,12775.0,12740.01,219.94278478
2018-01-08 19:00:00,12740.0,12982.56,12740.01,12793.23,243.34499175
2018-01-08 20:00:00,12793.21,12934.99,12793.22,12926.23,176.51646907
2018-01-08 21:00:00,12603.0,12947.5,12926.23,12784.0,206.31751355
2018-01-08 22:00:00,12708.63,12807.46,12784.0,12733.99,147.97824956
2018-01-08 23:00:00,12550.0,12733.99,12733.98,12550.0,126.20575678
2018-01-09 00:00:00,12505.99,12799.99,12550.0,12769.0,97.26795109
2018-01-09 01:00:00,12700.01,12851.95,12769.0,12851.95,53.75913888
2018-01-09 02:00:00,12790.0,12883.0,12851.95,12883.0,38.8085077
2018-01-09 03:00:00,12800.0,12883.0,12883.0,12809.24,13.63906038
2018-01-09 04:00:00,12715.81,12845.24,12809.23,12715.82,42.53452724
2018-01-09 05:00:00,12700.02,12761.0,12715.82,12704.19,25.35495042
2018-01-09 06:00:00,12523.05,12743.93,12704.19,12605.84,48.2179606
2018-01-09 07:00:00,12505.99,12678.69,12605.84,12545.1,82.48188051
2018-01-09 08:00:00,12545.09,12747.49,12545.1,12689.0,113.318249
2018-01-09 09:00:00,12676.12,12867.92,12689.01,12820.0,119.20508726
2018-01-09 10:00:00,12650.0,12816.39,12815.73,12680.01,144.77468355
2018-01-09 11:00:00,12391.75,12680.01,12680.01,12487.66,244.54950279
2018-01-09 12:00:00,12464.08,12645.0,12489.72,12629.81,181.93678566
2018-01-09 13:00:00,12505.0,12698.7,12629.77,12563.69,160.39047634
2018-01-09 14:00:00,12210.0,12587.7,12563.69,12225.75,270.07179706
2018-01-09 15:00:00,12220.0,12498.99,12220.55,12470.69,291.01220879
2018-01-09 16:00:00,12470.68,12646.12,12470.68,12541.55,225.26711401
2018-01-09 17:00:00,12464.87,12734.99,12541.55,12699.43,158.15806518
2018-01-09 18:00:00,12618.56,12742.0,12699.43,12741.99,106.4325473
2018-01-09 19:00:00,12675.0,12795.75,12742.0,12675.01,129.23914427
2018-01-09 20:00:00,12610.27,12700.0,12675.01,12652.0,98.55836756
2018-01-09 21:00:00,12563.92,12699.98,12652.0,12628.0,134.82582501
2018-01-09 22:00:00,12469.0,12629.8,12628.01,12480.01,135.03948665
2018-01-09 23:00:00,12238.0,12480.01,12480.01,12267.85,188.11830787
2018-01-10 00:00:00,12100.0,12307.97,12267.85,12276.25,248.54573795
2018-01-10 01:00:00,12005.7,12349.0,12276.25,12045.86,197.30486524
2018-01-10 02:00:00,12005.7,12182.21,12045.76,12049.99,75.85727318
2018-01-10 03:00:00,12049.98,12103.53,12049.98,12050.01,41.69472768
2018-01-10 04:00:00,11925.0,12072.24,12050.01,11925.02,124.78178812
2018-01-10 05:00:00,11900.0,12001.0,11925.02,12000.86,77.89748676
2018-01-10 06:00:00,11877.0,12000.86,12000.86,11950.98,122.72845716
2018-01-10 07:00:00,11900.99,12000.0,11950.98,11938.46,135.12390944
2018-01-10 08:00:00,11846.11,12019.07,11938.42,11947.64,176.0410138
2018-01-10 09:00:00,11471.18,11945.64,11943.86,11522.48,508.7196629
2018-01-10 10:00:00,11500.0,11998.0,11523.42,11910.82,412.95959843
2018-01-10 11:00:00,11762.37,11985.3,11910.82,11849.98,260.16986046
2018-01-10 12:00:00,11600.0,12078.78,11849.96,11874.47,304.79631211
2018-01-10 13:00:00,11723.98,11980.0,11874.47,11788.0,249.03023387
2018-01-10 14:00:00,11726.0,11912.22,11788.0,11751.07,201.33207296
2018-01-10 15:00:00,11556.0,11777.35,11749.09,11690.01,207.11108467
2018-01-10 16:00:00,11676.91,12295.73,11690.01,12175.0,294.9010226
2018-01-10 17:00:00,12112.74,12434.42,12180.39,12281.68,335.51857437
2018-01-10 18:00:00,12066.85,12281.67,12281.09,12169.99,199.7150442
2018-01-10 19:00:00,12100.08,12350.0,12170.0,12199.0,208.45807291
2018-01-10 20:00:00,12100.0,12237.05,12205.48,12112.41,166.73496022
2018-01-10 21:00:00,12012.01,12200.0,12112.41,12168.3,143.57258258
2018-01-10 22:00:00,12130.0,12232.5,12168.3,12188.87,111.84021471
2018-01-10 23:00:00,11990.01,12199.0,12188.87,12116.67,134.42181339
2018-01-11 00:00:00,12101.0,12465.2,12116.67,12465.19,140.4393538
2018-01-11 01:00:00,12186.71,12500.0,12465.2,12225.37,128.72043888
2018-01-11 02:00:00,12066.17,12233.65,12225.36,12105.63,48.96686
2018-01-11 03:00:00,11923.19,12211.0,12105.62,11980.51,45.43500229
2018-01-11 04:00:00,11379.0,11980.51,11980.51,11408.33,238.67872052
2018-01-11 05:00:00,11111.0,11608.35,11408.34,11385.8,243.22052277
2018-01-11 06:00:00,11111.0,11734.27,11386.56,11229.99,137.64272281
2018-01-11 07:00:00,11195.62,11561.59,11230.0,11355.09,165.33161086
2018-01-11 08:00:00,11236.61,11671.46,11354.34,11557.64,202.20580106
2018-01-11 09:00:00,11552.36,11840.0,11557.64,11756.94,228.11939169
2018-01-11 10:00:00,11444.3,11756.94,11756.94,11535.0,199.88547984
2018-01-11 11:00:00,11320.0,11555.0,11533.27,11335.37,242.85394722
2018-01-11 12:00:00,11032.01,11371.41,11328.91,11288.92,463.98423126
2018-01-11 13:00:00,11280.0,11689.99,11284.64,11638.77,269.09041339
2018-01-11 14:00:00,11439.78,11670.57,11638.77,11562.86,172.36342981
2018-01-11 15:00:00,11466.17,11733.0,11562.86,11733.0,247.18459312
2018-01-11 16:00:00,11726.98,11996.25,11733.0,11844.39,292.27883859
2018-01-11 17:00:00,11728.98,11916.0,11844.39,11747.05,153.89863163
2018-01-11 18:00:00,11567.01,11747.06,11747.06,11580.05,156.58420587
2018-01-11 19:00:00,11510.0,11638.99,11580.28,11510.01,136.64447759
2018-01-11 20:00:00,11209.06,11612.99,11510.01,11373.31,211.8732302
2018-01-11 21:00:00,11210.0,11473.53,11373.0,11400.0,216.58047004
2018-01-11 22:00:00,11168.42,11400.0,11400.0,11355.87,199.76894151
2018-01-11 23:00:00,11031.11,11487.0,11355.87,11173.57,238.3874234
2018-01-12 00:00:00,11011.0,11229.0,11173.57,11199.98,277.34555411
2018-01-12 01:00:00,10800.0,11199.99,11199.99,10987.22,207.46271218
2018-01-12 02:00:00,10915.09,11229.08,10987.23,11229.08,76.25169684
2018-01-12 03:00:00,11120.04,11252.0,11229.08,11199.96,53.99313332
2018-01-12 04:00:00,11159.26,11395.0,11199.96,11355.0,27.96774132
2018-01-12 05:00:00,11250.01,11435.95,11355.0,11435.95,29.6501364
2018-01-12 06:00:00,11200.08,11482.0,11435.85,11370.0,51.29286428
2018-01-12 07:00:00,11313.29,11496.98,11370.01,11496.1,72.40545468
2018-01-12 08:00:00,11451.0,11578.22,11496.1,11451.01,98.89949817
2018-01-12 09:00:00,11300.0,11470.18,11451.01,11401.94,98.13200836
2018-01-12 10:00:00,11218.01,11401.95,11401.93,11326.03,105.46060577
2018-01-12 11:00:00,11326.03,11650.0,11326.04,11650.0,203.47940439
2018-01-12 12:00:00,11561.01,11750.0,11650.0,11694.02,193.26559251
2018-01-12 13:00:00,11595.67,11750.0,11694.03,11749.0,162.11053008
2018-01-12 14:00:00,11560.0,11750.0,11749.0,11630.05,193.09315157
2018-01-12 15:00:00,11560.0,11699.0,11630.0,11683.7,149.79370101
2018-01-12 16:00:00,11479.94,11699.49,11683.7,11486.02,146.88135675
2018-01-12 17:00:00,11349.83,11560.0,11486.01,11422.14,164.44271765
2018-01-12 18:00:00,11338.88,11495.95,11422.13,11427.59,143.31729625
2018-01-12 19:00:00,11346.47,11440.0,11424.69,11364.01,89.97786293
2018-01-12 20:00:00,11364.0,11549.99,11364.01,11500.01,84.34738187
2018-01-12 21:00:00,11477.53,11600.01,11500.01,11598.0,84.20867189
2018-01-12 22:00:00,11500.0,11599.99,11598.0,11551.21,85.36460546
2018-01-12 23:00:00,11459.73,11551.21,11551.21,11470.18,78.02139582
2018-01-13 00:00:00,11468.93,11621.0,11470.18,11581.03,59.79733997
2018-01-13 01:00:00,11571.87,11866.0,11581.03,11801.02,125.82664068
2018-01-13 02:00:00,11715.7,11866.98,11801.02,11822.66,60.76544888
2018-01-13 03:00:00,11756.75,11867.0,11822.66,11814.75,38.67791085
2018-01-13 04:00:00,11635.0,11814.75,11814.75,11804.92,27.20767856
2018-01-13 05:00:00,11756.11,11809.99,11804.92,11767.77,14.52101229
2018-01-13 06:00:00,11767.76,11874.9,11767.77,11792.01,23.42916645
2018-01-13 07:00:00,11749.85,11817.64,11792.01,11817.64,24.22481741
2018-01-13 08:00:00,11750.75,11879.99,11817.64,11875.15,77.9901008
2018-01-13 09:00:00,11817.99,11890.0,11875.14,11850.01,75.31061303
2018-01-13 10:00:00,11740.0,11857.0,11850.01,11804.92,75.6535393
2018-01-13 11:00:00,11796.45,11876.13,11804.91,11852.69,75.01129616
2018-01-13 12:00:00,11800.0,11852.75,11852.69,11844.96,59.86948149
2018-01-13 13:00:00,11844.0,11912.0,11844.57,11904.0,73.13888257
2018-01-13 14:00:00,11884.99,11999.0,11906.4,11991.19,137.44518961
2018-01-13 15:00:00,11915.43,12048.98,11991.16,11962.75,120.41009162
2018-01-13 16:00:00,11820.0,11975.02,11962.49,11828.38,108.90930085
2018-01-13 17:00:00,11828.37,11920.0,11828.38,11891.01,91.02358363
2018-01-13 18:00:00,11855.0,11920.0,11891.01,11914.92,124.55166482
2018-01-13 19:00:00,11865.03,11928.0,11914.92,11867.02,132.91024356
2018-01-13 20:00:00,11707.19,11907.19,11867.02,11741.0,107.12583882
2018-01-13 21:00:00,11741.01,11829.46,11746.15,11774.73,55.36179764
2018-01-13 22:00:00,11710.0,11824.74,11774.74,11814.01,80.71980657
2018-01-13 23:00:00,11764.18,11850.0,11814.0,11849.74,74.1438071
2018-01-14 00:00:00,11742.0,11849.84,11849.73,11745.48,54.38268849
2018-01-14 01:00:00,11701.0,11895.27,11745.48,11782.39,74.59468952
2018-01-14 02:00:00,11726.14,11813.41,11782.38,11779.41,28.96148891
2018-01-14 03:00:00,11717.28,11812.48,11779.42,11763.5,28.4070089
2018-01-14 04:00:00,11760.0,11763.5,11763.5,11760.0,8.52178453
2018-01-14 05:00:00,11514.04,11760.01,11760.01,11550.99,41.9140961
2018-01-14 06:00:00,11374.01,11550.98,11550.98,11455.39,93.14358537
2018-01-14 07:00:00,11443.33,11556.14,11455.4,11511.0,22.87845573
2018-01-14 08:00:00,11355.63,11511.01,11511.01,11409.23,44.66453279
2018-01-14 09:00:00,11349.33,11506.14,11409.22,11361.09,56.28034151
2018-01-14 10:00:00,11275.17,11376.34,11361.08,11320.01,106.2355333
2018-01-14 11:00:00,11319.99,11421.0,11320.01,11352.38,104.76578326
2018-01-14 12:00:00,11275.13,11365.07,11344.64,11300.0,82.62496349
2018-01-14 13:00:00,11100.0,11300.0,11300.0,11165.0,133.58871567
2018-01-14 14:00:00,11161.14,11400.0,11165.0,11340.01,106.88761794
2018-01-14 15:00:00,11269.11,11349.99,11340.01,11287.29,70.35349189
2018-01-14 16:00:00,11030.0,11292.92,11292.87,11105.01,189.91720794
2018-01-14 17:00:00,11000.0,11180.0,11105.01,11180.0,163.09230592
2018-01-14 18:00:00,11133.47,11254.99,11179.99,11250.0,103.06475996
2018-01-14 19:00:00,11181.15,11325.0,11250.0,11219.45,103.52016188
2018-01-14 20:00:00,11149.69,11283.47,11223.27,11149.7,70.56230826
2018-01-14 21:00:00,11054.06,11242.05,11149.7,11242.05,91.357969
2018-01-14 22:00:00,11130.37,11245.0,11242.04,11156.6,72.8686243
2018-01-14 23:00:00,11155.01,11325.0,11156.61,11284.35,63.26747033
2018-01-15 00:00:00,11284.34,11381.71,11284.35,11323.88,52.28233966
2018-01-15 01:00:00,11260.35,11379.0,11323.87,11379.0,43.05086885
2018-01-15 02:00:00,11330.65,11381.95,11379.0,11358.83,20.63437248
2018-01-15 03:00:00,11220.0,11358.84,11358.83,11224.33,24.16957369
2018-01-15 04:00:00,11150.0,11224.59,11221.0,11224.59,16.32359975
2018-01-15 05:00:00,11200.0,11310.0,11224.59,11309.99,10.83764245
2018-01-15 06:00:00,11159.0,11310.0,11310.0,11249.23,25.86482212
2018-01-15 07:00:00,11249.22,11400.0,11249.22,11400.0,31.60363114
2018-01-15 08:00:00,11340.0,11403.04,11399.99,11340.01,55.94369514
2018-01-15 09:00:00,11230.0,11346.71,11340.01,11260.35,89.72217325
2018-01-15 10:00:00,11240.81,11338.54,11260.48,11256.41,124.75746104
2018-01-15 11:00:00,11225.0,11391.98,11256.41,11332.09,119.08997898
2018-01-15 12:00:00,11280.07,11433.0,11336.55,11432.99,218.03348672
2018-01-15 13:00:00,11374.4,11700.0,11433.0,11699.99,226.01594606
2018-01-15 14:00:00,11569.58,11798.12,11700.0,11748.33,229.24345199
2018-01-15 15:00:00,11689.91,11845.0,11749.2,11726.05,176.23389581
2018-01-15 16:00:00,11603.0,11726.05,11726.05,11645.79,117.18873999
2018-01-15 17:00:00,11537.52,11754.57,11645.8,11745.55,189.84877425
2018-01-15 18:00:00,11536.72,11770.0,11740.0,11555.56,144.13635342
2018-01-15 19:00:00,11502.01,11674.78,11555.55,11653.74,194.16011756
2018-01-15 20:00:00,11505.03,11677.0,11633.03,11554.4,115.86021184
2018-01-15 21:00:00,11412.86,11572.0,11554.4,11427.67,118.79528183
